outcome,term,estimate,std.error,statistic,p.value,lwr,upr,model
w4.drunk,nhood1_d,-0.0150308010819215,0.00444202959036739,-3.38376878769921,0.000714981854725904,-0.0237370190973027,-0.00632458306654018,model 5
w4.drunk,w1.drunk,0.743664592218516,0.0953554498168373,7.79886827283577,6.24648256111496e-15,0.556771344847899,0.930557839589134,model 5
w4.drunk,delta_w1_w4_GE:above_school_avg,0.041076555879568,0.065463043658645,0.627477024957171,0.530346591716729,-0.0872286520097493,0.169381763768885,model 5
,,,,,,,,
w4.recreational,(Intercept),0.571842490111656,0.200133640618025,2.85730319173614,0.00427257503651877,0.179587762405445,0.964097217817867,model 0
w4.recreational,w1.GE_male_std,0.138023983462716,0.0375858472380122,3.67223286437258,0.000240440435074791,0.0643570765477879,0.211690890377644,model 0
w4.recreational,raceNon Hispanic Black/Af-Am,-1.60966529088405,0.17130076868126,-9.39671960187848,5.62906934153615e-21,-1.94540862802335,-1.27392195374475,model 0
w4.recreational,raceNon Hispanic Asian/Pacific Islander,-0.450893202254707,0.157649140837744,-2.86010567427561,0.00423499862871765,-0.759879840490369,-0.141906564019046,model 0
w4.recreational,raceHispanic,-0.202211019071531,0.114293405773326,-1.76922734696145,0.0768559422336543,-0.426221978057673,0.0217999399146107,model 0
w4.recreational,raceMultiple Races or Other,-0.000706216084080986,0.167784052434263,-0.00420907752456197,0.996641651944202,-0.329556916035417,0.328144483867255,model 0
w4.recreational,pseudo.gpa,-0.247804578162018,0.0526760819230646,-4.70430922565475,2.54726924754803e-06,-0.351047801577906,-0.14456135474613,model 0
w4.recreational,sespc_al,0.096195220171815,0.035147287478934,2.73691732909605,0.00620178761863139,0.0273078025588289,0.165082637784801,model 0
w4.recreational,nhood1_d,-0.0100825705768647,0.00467329988197911,-2.15748418280293,0.0309679582456916,-0.0192420700344991,-0.000923071119230394,model 0
,,,,,,,,
w4.recreational,(Intercept),0.20380700215611,0.212508828351492,0.95905193086384,0.337532584533499,-0.212702647809617,0.620316652121838,model 1
w4.recreational,w1.GE_male_std,0.134347258970624,0.0369359222028544,3.63730620377585,0.000275504337636162,0.0619541817172564,0.206740336223992,model 1
w4.recreational,raceNon Hispanic Black/Af-Am,-1.45048847995151,0.176754260317246,-8.2062433875603,2.28216556796724e-16,-1.79692046428733,-1.10405649561569,model 1
w4.recreational,raceNon Hispanic Asian/Pacific Islander,-0.364262322505716,0.160171691838591,-2.27419913172168,0.022954016437105,-0.678193069852202,-0.0503315751592302,model 1
w4.recreational,raceHispanic,-0.181360777662076,0.118564508045632,-1.52963800593914,0.1261063565334,-0.413742943276225,0.0510213879520732,model 1
w4.recreational,raceMultiple Races or Other,0.0536142832833537,0.168182135526017,0.318787028810559,0.749888015020719,-0.276016645190674,0.383245211757381,model 1
w4.recreational,pseudo.gpa,-0.189481739828442,0.0526808218122939,-3.5967878501133,0.000322171031560567,-0.29273425325651,-0.0862292264003742,model 1
w4.recreational,sespc_al,0.0898465547308568,0.0356487773728865,2.52032639972645,0.0117246056723917,0.0199762349871129,0.159716874474601,model 1
w4.recreational,nhood1_d,-0.0102584914414331,0.00477616465823941,-2.14785129397414,0.0317255706717234,-0.0196196021558154,-0.000897380727050784,model 1
w4.recreational,w1.recreational,1.45073528803516,0.132222556204258,10.9719198424364,5.21530973439991e-28,1.19158383993099,1.70988673613933,model 1
,,,,,,,,
w4.recreational,(Intercept),0.0953583869668036,0.207915608836509,0.45863986595536,0.646492803479293,-0.312148718176472,0.502865492110079,model 2
w4.recreational,w4.GE_male_std,0.326254521240159,0.0453025908227492,7.20167467941649,5.94774655732406e-13,0.237463074821216,0.415045967659102,model 2
w4.recreational,raceNon Hispanic Black/Af-Am,-1.38711734614533,0.178751791885502,-7.76001925079349,8.4916495000242e-15,-1.73746442041291,-1.03677027187774,model 2
w4.recreational,raceNon Hispanic Asian/Pacific Islander,-0.321766625222633,0.170747330866702,-1.88446064479818,0.0595026933757951,-0.656425244177714,0.0128919937324474,model 2
w4.recreational,raceHispanic,-0.149897836076427,0.122004279573856,-1.22862768912696,0.219211429043049,-0.389021830000941,0.0892261578480872,model 2
w4.recreational,raceMultiple Races or Other,0.0694889161145735,0.164679455083704,0.421964695470078,0.673050786788044,-0.253276884843168,0.392254717072315,model 2
w4.recreational,pseudo.gpa,-0.16816946551819,0.0510132120614983,-3.2965864865646,0.000978674771530722,-0.26815352389443,-0.0681854071419487,model 2
w4.recreational,sespc_al,0.0875657237715559,0.0367006806814934,2.38594277123889,0.0170354017924642,0.0156337114277239,0.159497736115388,model 2
w4.recreational,nhood1_d,-0.00997172283853241,0.00470916124847581,-2.11751569172958,0.0342161049746065,-0.0192015092829367,-0.000741936394128145,model 2
w4.recreational,w1.recreational,1.44619080822146,0.131077047675801,11.0331353495113,2.644806042231e-28,1.18928451557705,1.70309710086587,model 2
,,,,,,,,
w4.recreational,(Intercept),0.190394108748065,0.207890693666097,0.915837574979986,0.359752092356774,-0.217064163558533,0.597852381054664,model 3
w4.recreational,delta_w1_w4_GE,0.0995444481340124,0.0285143114703414,3.49103460686931,0.00048115392506049,0.0436574246081859,0.155431471659839,model 3
w4.recreational,raceNon Hispanic Black/Af-Am,-1.38751890282673,0.177624506906198,-7.81152852719514,5.64985583907736e-15,-1.73565653913457,-1.0393812665189,model 3
w4.recreational,raceNon Hispanic Asian/Pacific Islander,-0.378534879579892,0.163721308313134,-2.31206849908568,0.0207739087756029,-0.699422747375414,-0.0576470117843705,model 3
w4.recreational,raceHispanic,-0.200253794834385,0.122446281110877,-1.63544203235582,0.101956417178365,-0.440244095852571,0.0397365061838014,model 3
w4.recreational,raceMultiple Races or Other,0.0804521693543936,0.166072589682033,0.484439783280488,0.628073790155695,-0.245044125241689,0.405948463950477,model 3
w4.recreational,pseudo.gpa,-0.197448681412854,0.0519618155057835,-3.79988034465188,0.000144765969758258,-0.299291968375505,-0.0956053944502036,model 3
w4.recreational,sespc_al,0.0839133281492108,0.0363192408692159,2.3104372817532,0.0208639570592829,0.0127289240997125,0.155097732198709,model 3
w4.recreational,nhood1_d,-0.00953699882765137,0.00471990466688463,-2.02059141036555,0.0433220788536465,-0.0187878419852078,-0.000286155670094962,model 3
w4.recreational,w1.recreational,1.45398915750859,0.129908127747721,11.1924417872622,4.44034339024123e-29,1.19937390582403,1.70860440919315,model 3
,,,,,,,,
w4.recreational,(Intercept),0.0904057228535379,0.20959591296479,0.431333424276862,0.666225950412735,-0.320394717864242,0.501206163571318,model 4
w4.recreational,w1.GE_male_std,0.0968211335007848,0.0373052262837221,2.5953771936516,0.00944871621059281,0.0237042335495724,0.169938033451997,model 4
w4.recreational,w4.GE_male_std,0.313929724929478,0.0452565453013204,6.93667010681698,4.01449789471713e-12,0.225228526074185,0.402630923784771,model 4
w4.recreational,raceNon Hispanic Black/Af-Am,-1.4114178562254,0.178163629974411,-7.92203131709946,2.33661438095702e-15,-1.76061215433017,-1.06222355812064,model 4
w4.recreational,raceNon Hispanic Asian/Pacific Islander,-0.308754089437077,0.170609244343298,-1.80971488752277,0.070340012618777,-0.643142063779536,0.0256338849053815,model 4
w4.recreational,raceHispanic,-0.13810296924714,0.120596343861504,-1.14516713214574,0.252139930770882,-0.374467459882895,0.098261521388616,model 4
w4.recreational,raceMultiple Races or Other,0.0587949902962662,0.165508223127864,0.355239088337283,0.722410483623116,-0.265595166179567,0.3831851467721,model 4
w4.recreational,pseudo.gpa,-0.162452327725725,0.0512985939335566,-3.16679883928471,0.00154126894271006,-0.262995724293041,-0.0619089311584089,model 4
w4.recreational,sespc_al,0.0902071065022522,0.03661612631345,2.463589559694,0.0137553525851338,0.0184408176745207,0.161973395329984,model 4
w4.recreational,nhood1_d,-0.0102436521910877,0.00469755943179269,-2.18063280301671,0.0292105868517884,-0.0194506994926378,-0.00103660488953756,model 4
w4.recreational,w1.recreational,1.44398471746751,0.131934808687081,10.9446834526611,7.04634288761367e-28,1.18539724413365,1.70257219080137,model 4
,,,,,,,,
w4.recreational,(Intercept),-0.170126417735956,0.220710937477736,-0.770810996863795,0.440818968082331,-0.602711906186391,0.262459070714478,model 5
w4.recreational,delta_w1_w4_GE,0.178840316221993,0.0508066388045424,3.52001865169643,0.000431516452483532,0.0792611339895548,0.278419498454431,model 5
w4.recreational,above_school_avg,0.554783220807009,0.0991749432494267,5.59398576525241,2.21915157003434e-08,0.360403903869329,0.749162537744689,model 5
w4.recreational,raceNon Hispanic Black/Af-Am,-1.38988690010032,0.174038482023418,-7.98608953572292,1.39286538513876e-15,-1.73099605679024,-1.0487777434104,model 5
w4.recreational,raceNon Hispanic Asian/Pacific Islander,-0.329878413931757,0.170135208120475,-1.93891915480637,0.0525111831488982,-0.663337294350114,0.00358046648660032,model 5
w4.recreational,raceHispanic,-0.167811678398556,0.122317453992539,-1.37193567165641,0.170083464407576,-0.407549482904567,0.0719261261074554,model 5
w4.recreational,raceMultiple Races or Other,0.0704741026044315,0.165548260925259,0.425701255999596,0.670325546731904,-0.253994526512315,0.394942731721178,model 5
w4.recreational,pseudo.gpa,-0.173886380055686,0.0522129130553139,-3.33033285983245,0.000867422224584691,-0.276221809172023,-0.0715509509393499,model 5
w4.recreational,sespc_al,0.0833314841201614,0.035738964309593,2.33167036958018,0.0197180387405681,0.0132844012285968,0.153378567011726,model 5
w4.recreational,nhood1_d,-0.0102946619512798,0.00465214703297457,-2.21288404650819,0.0269056408508643,-0.0194127025866949,-0.00117662131586479,model 5
w4.recreational,w1.recreational,1.445612428761,0.129701493509657,11.1456883775464,7.51608205721938e-29,1.19140217274101,1.69982268478098,model 5
w4.recreational,delta_w1_w4_GE:above_school_avg,0.0957648131880472,0.0719139426101536,1.3316585033752,0.182972431034122,-0.0451839243141342,0.236713550690229,model 5
,,,,,,,,
w4.prescription,(Intercept),-0.684529423747952,0.226461980115234,-3.02271234844645,0.0025052025004509,-1.12838674864144,-0.240672098854467,model 0
w4.prescription,w1.GE_male_std,0.0368470517951041,0.0483044291338121,0.762808969194751,0.445577331271485,-0.0578278896009348,0.131521993191143,model 0
w4.prescription,raceNon Hispanic Black/Af-Am,-1.57567700774191,0.167006460124663,-9.43482669212757,3.91641144780187e-21,-1.90300365477177,-1.24835036071204,model 0
w4.prescription,raceNon Hispanic Asian/Pacific Islander,-0.900841588826713,0.284402854208046,-3.16748434658019,0.00153763987774087,-1.45826094017488,-0.343422237478548,model 0
w4.prescription,raceHispanic,-0.596791040962742,0.181475233201447,-3.28855365238888,0.0010070358851336,-0.952475962123586,-0.241106119801898,model 0
w4.prescription,raceMultiple Races or Other,0.0495151364044452,0.17185570236857,0.288120415686019,0.773254565495116,-0.287315850775787,0.386346123584678,model 0
w4.prescription,pseudo.gpa,-0.129590365690398,0.0561710371296481,-2.30706734845026,0.021051065866029,-0.239683575438771,-0.0194971559420259,model 0
w4.prescription,sespc_al,0.0871206796560378,0.0420255382528356,2.07304137621984,0.0381684290480518,0.00475213824956977,0.169489221062506,model 0
w4.prescription,nhood1_d,-0.000541633597213918,0.00518090530188595,-0.104544199450384,0.916737494334633,-0.010696021396223,0.00961275420179515,model 0
,,,,,,,,
w4.prescription,(Intercept),-0.684529423747952,0.226461980115234,-3.02271234844645,0.0025052025004509,-1.12838674864144,-0.240672098854467,model 1
w4.prescription,w1.GE_male_std,0.0368470517951041,0.0483044291338121,0.762808969194751,0.445577331271485,-0.0578278896009348,0.131521993191143,model 1
w4.prescription,raceNon Hispanic Black/Af-Am,-1.57567700774191,0.167006460124663,-9.43482669212757,3.91641144780187e-21,-1.90300365477177,-1.24835036071204,model 1
w4.prescription,raceNon Hispanic Asian/Pacific Islander,-0.900841588826713,0.284402854208046,-3.16748434658019,0.00153763987774087,-1.45826094017488,-0.343422237478548,model 1
w4.prescription,raceHispanic,-0.596791040962742,0.181475233201447,-3.28855365238888,0.0010070358851336,-0.952475962123586,-0.241106119801898,model 1
w4.prescription,raceMultiple Races or Other,0.0495151364044452,0.17185570236857,0.288120415686019,0.773254565495116,-0.287315850775787,0.386346123584678,model 1
w4.prescription,pseudo.gpa,-0.129590365690398,0.0561710371296481,-2.30706734845026,0.021051065866029,-0.239683575438771,-0.0194971559420259,model 1
w4.prescription,sespc_al,0.0871206796560378,0.0420255382528356,2.07304137621984,0.0381684290480518,0.00475213824956977,0.169489221062506,model 1
w4.prescription,nhood1_d,-0.000541633597213918,0.00518090530188595,-0.104544199450384,0.916737494334633,-0.010696021396223,0.00961275420179515,model 1
,,,,,,,,
w4.prescription,(Intercept),-0.765127123032941,0.22341020741596,-3.4247634961834,0.000615334824181754,-1.20300308334685,-0.327251162719037,model 2
w4.prescription,w4.GE_male_std,0.198466046053188,0.0413576611630183,4.79877344298797,1.59640248189556e-06,0.117406519688861,0.279525572417514,model 2
w4.prescription,raceNon Hispanic Black/Af-Am,-1.54021907670849,0.168583612226129,-9.13623249834346,6.4665923015678e-20,-1.87063688505537,-1.20980126836161,model 2
w4.prescription,raceNon Hispanic Asian/Pacific Islander,-0.871038084278906,0.284829376685883,-3.05810480089456,0.00222741662594212,-1.42929340432223,-0.312782764235582,model 2
w4.prescription,raceHispanic,-0.571237677788403,0.180014333057896,-3.17328997133068,0.00150721908028835,-0.924059287282878,-0.218416068293929,model 2
w4.prescription,raceMultiple Races or Other,0.0551178671033581,0.173041635258113,0.318523729974829,0.750087697332792,-0.28403750582846,0.394273240035176,model 2
w4.prescription,pseudo.gpa,-0.111654251120035,0.0556830914867142,-2.00517335045371,0.0449445180255605,-0.220791104981844,-0.00251739725822621,model 2
w4.prescription,sespc_al,0.0873487625812587,0.0417430875826396,2.09253238415421,0.036390917966824,0.00553381431578391,0.169163710846733,model 2
w4.prescription,nhood1_d,-0.000426416174374369,0.00515595878831496,-0.0827035653079236,0.934087249881579,-0.0105319097052445,0.00967907735649572,model 2
,,,,,,,,
w4.prescription,(Intercept),-0.705636393847673,0.222800316510003,-3.16712473707815,0.00153954266234016,-1.1423169899514,-0.268955797743942,model 3
w4.prescription,delta_w1_w4_GE,0.0865932592021512,0.0353783298077673,2.44763559141053,0.0143797008336805,0.0172530069457474,0.155933511458555,model 3
w4.prescription,raceNon Hispanic Black/Af-Am,-1.53750342326902,0.167167504961085,-9.19738213253187,3.66776192738007e-20,-1.86514571237817,-1.20986113415987,model 3
w4.prescription,raceNon Hispanic Asian/Pacific Islander,-0.907368881317166,0.281896165328911,-3.21880533656237,0.00128725840563312,-1.45987521274178,-0.354862549892552,model 3
w4.prescription,raceHispanic,-0.601630641724908,0.18252638319842,-3.29612974947785,0.000980267308359854,-0.959375779022169,-0.243885504427648,model 3
w4.prescription,raceMultiple Races or Other,0.0637765360404078,0.17091323941358,0.373151525646763,0.709035671655599,-0.27120725769128,0.398760329772096,model 3
w4.prescription,pseudo.gpa,-0.130615431217381,0.055952603136622,-2.33439418177651,0.01957509116738,-0.240280518206423,-0.0209503442283388,model 3
w4.prescription,sespc_al,0.0846662381402452,0.0418719680743222,2.0220267170142,0.0431735918340123,0.00259868875276274,0.166733787527728,model 3
w4.prescription,nhood1_d,-0.0001793932829883,0.00514359331970929,-0.03487703475718,0.972177793078753,-0.0102606509407393,0.00990186437476273,model 3
,,,,,,,,
w4.prescription,(Intercept),-0.766021285769288,0.224020536547018,-3.41942438660535,0.000627537705158719,-1.20509346919878,-0.326949102339794,model 4
w4.prescription,w1.GE_male_std,0.0114559249560904,0.0496437199562845,0.230762822894382,0.817499064769815,-0.0858439782168196,0.108755828129,model 4
w4.prescription,w4.GE_male_std,0.196886541160156,0.0427601387078175,4.60444112460656,4.13574995214053e-06,0.113078209318896,0.280694873001415,model 4
w4.prescription,raceNon Hispanic Black/Af-Am,-1.54291548227323,0.167011627634366,-9.23837162793896,2.50276912877009e-20,-1.870252257436,-1.21557870711046,model 4
w4.prescription,raceNon Hispanic Asian/Pacific Islander,-0.869191049490754,0.285337961481056,-3.04618090414325,0.00231768342408422,-1.4284431774157,-0.309938921565808,model 4
w4.prescription,raceHispanic,-0.569908610398342,0.180183000443248,-3.16294327986754,0.00156182758106062,-0.923060801893472,-0.216756418903211,model 4
w4.prescription,raceMultiple Races or Other,0.0538747733991601,0.172180388681951,0.312897269030312,0.75435871247785,-0.283592587261572,0.391342134059892,model 4
w4.prescription,pseudo.gpa,-0.110852023759284,0.0556899968649262,-1.99051948284628,0.0465337399816725,-0.220002411913688,-0.00170163560487994,model 4
w4.prescription,sespc_al,0.0875883828672683,0.0419239236576076,2.08922198176397,0.0366877455727577,0.0054190024077507,0.169757763326786,model 4
w4.prescription,nhood1_d,-0.00045783750749534,0.00513984923147731,-0.0890760578523327,0.929021464808812,-0.0105317568871567,0.00961608187216606,model 4
,,,,,,,,
w4.prescription,(Intercept),-0.891126547830084,0.240692604318477,-3.70234287153657,0.000213617659743094,-1.36287538363945,-0.41937771202072,model 5
w4.prescription,delta_w1_w4_GE,0.14385421571067,0.0501759264604307,2.86699670257438,0.00414387330100473,0.045511206957295,0.242197224464044,model 5
w4.prescription,above_school_avg,0.259876345926316,0.115262758315272,2.25464278076263,0.0241557598874425,0.0339654908696385,0.485787200982994,model 5
w4.prescription,raceNon Hispanic Black/Af-Am,-1.53431778259384,0.167662904096515,-9.15120605158196,5.6301424777502e-20,-1.8629310361664,-1.20570452902127,model 5
w4.prescription,raceNon Hispanic Asian/Pacific Islander,-0.888390180729315,0.284132429188526,-3.12667647007605,0.00176794365075026,-1.4452795087787,-0.331500852679927,model 5
w4.prescription,raceHispanic,-0.588535857437732,0.18140387744549,-3.24434000929544,0.00117723130311585,-0.944080923886811,-0.232990790988652,model 5
w4.prescription,raceMultiple Races or Other,0.057141670417659,0.170395289915674,0.335347710878261,0.737362807115702,-0.276826960952323,0.391110301787641,model 5
w4.prescription,pseudo.gpa,-0.119213353875372,0.0556959398881937,-2.14043167445753,0.0323198970360833,-0.22837539014134,-0.010051317609405,model 5
w4.prescription,sespc_al,0.0842670008188028,0.0418914465914138,2.01155624060197,0.0442667361653834,0.0021612742393485,0.166372727398257,model 5
w4.prescription,nhood1_d,-0.000564351138717891,0.00510461580228675,-0.110557025362237,0.911967627291651,-0.010569214266114,0.00944051198867817,model 5
w4.prescription,delta_w1_w4_GE:above_school_avg,-0.00170491440696655,0.0686241223183438,-0.0248442435308322,0.980179200702817,-0.136205722621592,0.132795893807659,model 5
,,,,,,,,
delta_w1_w4_GE,(Intercept),0.360210964661562,0.0859979011120412,4.18860181473808,2.8067838092998e-05,0.191658175735924,0.528763753587199,model 0
delta_w1_w4_GE,raceNon Hispanic Black/Af-Am,-0.254198301722307,0.055004759551967,-4.62138738161644,3.81182240464817e-06,-0.362005649422448,-0.146390954022166,model 0
delta_w1_w4_GE,raceNon Hispanic Asian/Pacific Islander,-0.232152242228118,0.0988101154469457,-2.34947850407854,0.018799729589731,-0.425816509812377,-0.0384879746438599,model 0
delta_w1_w4_GE,raceHispanic,-0.137184069198865,0.0648913889337488,-2.11405660216217,0.0345104332046808,-0.264368854415793,-0.00999928398193628,model 0
delta_w1_w4_GE,raceMultiple Races or Other,-0.0525536461443381,0.0866630628504809,-0.606413440925905,0.544240245328697,-0.222410128121212,0.117302835832536,model 0
delta_w1_w4_GE,pseudo.gpa,-0.0746982332815535,0.026069222489839,-2.86538017429053,0.00416508870337156,-0.1257929704666,-0.0236034960965074,model 0
delta_w1_w4_GE,sespc_al,0.00504845669339263,0.017360929373824,0.290794149592271,0.771208760040196,-0.0289783396174459,0.0390752530042312,model 0
delta_w1_w4_GE,nhood1_d,-0.00184317858685937,0.00215606291213851,-0.854881634706657,0.392616678682406,-0.0060689842430534,0.00238262706933466,model 0
delta_w1_w4_GE,w1.GE_male_std_school,-0.851336597573802,0.0169268851360563,-50.2949355850682,0,-0.884512682810919,-0.818160512336686,model 0
